INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,PRECINCT,JURISDICTION_CODE,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lon_Lat
196193414,2019-04-18,18:05:00,BROOKLYN,88,0,,False,,,,<18,F,BLACK,990027.0,191934.0,40.693497594000064,-73.97916899999996,POINT (-73.97916899999996 40.693497594000064)
204493622,2019-11-06,22:36:00,BRONX,49,0,,False,25-44,M,BLACK,25-44,M,ASIAN / PACIFIC ISLANDER,1021067.8125,256159.453125,40.86970450000007,-73.86688083899996,POINT (-73.86688083899998 40.86970450000007)
202139599,2019-09-06,16:52:00,BROOKLYN,83,0,PVT HOUSE,True,18-24,M,UNKNOWN,25-44,M,BLACK,1008507.25,191419.984375,40.69205538500006,-73.91252922899997,POINT (-73.91252922899997 40.69205538500006)
203348703,2019-10-03,14:27:00,BROOKLYN,73,0,MULTI DWELL - APT BUILD,False,25-44,M,BLACK,18-24,M,BLACK,1008529.125,180190.3125,40.66123242000003,-73.91249079999993,POINT (-73.91249079999996 40.66123242000003)
205124100,2019-11-13,00:08:00,BRONX,43,0,,False,18-24,M,BLACK,25-44,M,BLACK HISPANIC,1018876.5,241924.078125,40.83064151000008,-73.87487738199997,POINT (-73.87487738199997 40.83064151000008)
196193413,2019-04-18,13:53:00,QUEENS,108,0,DRUG STORE,False,25-44,M,WHITE HISPANIC,25-44,M,WHITE,1007609.875,211185.28125,40.74630876700007,-73.91569659099997,POINT (-73.91569659099997 40.74630876700007)
197381381,2019-05-18,18:40:00,MANHATTAN,28,0,,False,,,,18-24,M,BLACK HISPANIC,996922.3125,233396.796875,40.807295305000025,-73.95422568199997,POINT (-73.95422568199996 40.807295305000025)
199134406,2019-06-29,05:48:00,BROOKLYN,69,0,PVT HOUSE,False,18-24,M,BLACK,25-44,M,BLACK,1013572.6875,170156.8125,40.63367738200003,-73.89435562899997,POINT (-73.89435562899996 40.63367738200003)
204294839,2019-10-25,12:54:00,QUEENS,100,2,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,18-24,M,BLACK,1037138.25,154271.234375,40.589965482000025,-73.80957660899996,POINT (-73.80957660899998 40.589965482000025)
201291293,2019-08-16,22:19:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,True,,,,25-44,M,BLACK,1007627.5,183444.609375,40.670167166000056,-73.91572929199998,POINT (-73.91572929199998 40.670167166000056)
192301916,2019-01-14,17:10:00,BROOKLYN,75,0,,False,25-44,M,BLACK,18-24,M,BLACK,1017639.625,182556.828125,40.66769830800007,-73.87964161799994,POINT (-73.87964161799994 40.66769830800007)
197706725,2019-05-27,23:00:00,QUEENS,107,2,MULTI DWELL - PUBLIC HOUS,False,,,,25-44,M,BLACK,1036731.5625,207395.734375,40.735782552000046,-73.81062738399999,POINT (-73.81062738399999 40.735782552000046)
205908101,2019-12-02,15:52:00,BROOKLYN,73,0,,False,,,,18-24,M,BLACK,1006612.0,185285.0,40.675221247000025,-73.91938390099993,POINT (-73.91938390099995 40.675221247000025)
194859637,2019-03-18,20:08:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,False,<18,M,BLACK,18-24,M,BLACK HISPANIC,1000654.6875,228899.296875,40.794944757000046,-73.94075433899997,POINT (-73.94075433899997 40.79494475700005)
197662446,2019-05-26,20:08:00,BROOKLYN,75,0,,True,25-44,M,BLACK,25-44,M,BLACK,1015379.125,182115.21875,40.66649442600004,-73.88779208899997,POINT (-73.88779208899996 40.66649442600004)
201875864,2019-09-02,05:30:00,BRONX,48,2,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK HISPANIC,18-24,M,BLACK,1017483.4375,245762.921875,40.84118336900008,-73.879892236,POINT (-73.87989223599999 40.84118336900008)
205974388,2019-12-03,14:28:00,BROOKLYN,67,0,,False,,,,25-44,M,BLACK,1002321.0,172248.0,40.63944734500007,-73.93488836999995,POINT (-73.93488836999995 40.639447345000065)
203041425,2019-09-29,23:15:00,BRONX,52,0,,False,25-44,M,WHITE HISPANIC,18-24,M,BLACK HISPANIC,1010668.3125,253613.515625,40.86275392800008,-73.90449187399997,POINT (-73.90449187399997 40.862753928000075)
199403136,2019-07-05,21:25:00,BRONX,47,0,,False,25-44,M,BLACK,25-44,M,WHITE HISPANIC,1020357.0,259231.0,40.87813788000005,-73.86943433699997,POINT (-73.86943433699997 40.878137880000054)
196820305,2019-05-04,01:45:00,BRONX,48,0,,False,,,,25-44,M,BLACK,1016691.0,250307.0,40.853658463000045,-73.88273420199994,POINT (-73.88273420199994 40.853658463000045)
200209680,2019-07-24,13:20:00,BRONX,47,0,,False,25-44,M,BLACK,25-44,M,WHITE,1028123.8125,257461.203125,40.87324514900007,-73.84136028299997,POINT (-73.84136028299997 40.87324514900007)
201575313,2019-08-25,04:29:00,BROOKLYN,60,0,,False,18-24,M,UNKNOWN,25-44,M,BLACK,987993.75,151817.625,40.58338780200006,-73.98652335599996,POINT (-73.98652335599996 40.58338780200006)
203041423,2019-09-27,20:40:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,False,,,,18-24,M,BLACK,1013030.625,182525.90625,40.667629616000056,-73.89625582999997,POINT (-73.89625582999997 40.667629616000056)
193466266,2019-02-12,02:34:00,QUEENS,109,0,,True,,,,25-44,M,ASIAN / PACIFIC ISLANDER,1030258.5625,213170.09375,40.75166774000007,-73.83394494899994,POINT (-73.83394494899994 40.75166774000007)
192259533,2019-01-13,06:00:00,BROOKLYN,70,0,,False,,,,25-44,M,BLACK,996079.3125,174395.0625,40.64535110500003,-73.95737452599997,POINT (-73.95737452599997 40.64535110500003)
191995443,2019-01-07,19:19:00,BRONX,48,2,MULTI DWELL - PUBLIC HOUS,True,25-44,M,BLACK,25-44,M,BLACK,1017483.4375,245762.921875,40.84118336900008,-73.879892236,POINT (-73.87989223599999 40.84118336900008)
200056612,2019-07-19,23:50:00,BRONX,46,0,,False,UNKNOWN,U,UNKNOWN,18-24,M,BLACK,1008497.1875,248717.015625,40.84932073200008,-73.91235880299996,POINT (-73.91235880299996 40.84932073200008)
199483245,2019-07-05,10:48:00,BRONX,46,0,MULTI DWELL - APT BUILD,True,45-64,M,WHITE HISPANIC,25-44,M,BLACK,1005991.5625,249443.46875,40.85132115500005,-73.92141314699995,POINT (-73.92141314699995 40.85132115500005)
198457970,2019-06-13,16:10:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,False,,,,25-44,M,WHITE HISPANIC,997936.625,226909.203125,40.789487113000064,-73.950574938,POINT (-73.95057493799999 40.789487113000064)
203348701,2019-10-06,21:54:00,MANHATTAN,23,0,,False,45-64,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,999210.9375,227548.59375,40.79124000400003,-73.94597158899995,POINT (-73.94597158899995 40.79124000400003)
206032524,2019-12-04,03:30:00,QUEENS,110,0,,False,,,,25-44,M,WHITE,1015799.0,208304.46875,40.738376237000075,-73.88615590599994,POINT (-73.88615590599994 40.73837623700007)
204294841,2019-10-25,19:43:00,BRONX,46,0,,False,25-44,M,BLACK,25-44,F,BLACK,1012247.9375,251807.0,40.857790720000025,-73.89878863999996,POINT (-73.89878863999996 40.857790720000025)
199325324,2019-07-05,00:10:00,BROOKLYN,75,0,,False,,,,25-44,M,BLACK,1016729.375,184070.25,40.67185569600008,-73.88291550799994,POINT (-73.88291550799994 40.67185569600009)
204971625,2019-11-10,14:03:00,BROOKLYN,63,0,MULTI DWELL - APT BUILD,False,25-44,M,BLACK,25-44,M,BLACK,1004513.8125,165223.578125,40.62016204700007,-73.92700836299997,POINT (-73.92700836299997 40.620162047000065)
203676928,2019-10-12,06:55:00,BROOKLYN,77,0,BAR/NIGHT CLUB,False,25-44,M,BLACK,45-64,M,BLACK,1003550.0625,185644.921875,40.67621635600005,-73.93042149699994,POINT (-73.93042149699994 40.676216356000054)
206838693,2019-12-24,19:07:00,BROOKLYN,77,0,,False,,,,18-24,M,BLACK,1005300.125,182758.6875,40.66829030300005,-73.92412124599997,POINT (-73.92412124599997 40.66829030300005)
202356981,2019-09-12,01:20:00,BROOKLYN,77,0,,False,,,,18-24,M,BLACK,1004928.0,181897.0,40.665926040000045,-73.92546530099997,POINT (-73.92546530099997 40.66592604000005)
206570261,2019-12-16,19:15:00,STATEN ISLAND,120,0,,True,18-24,M,BLACK,<18,M,BLACK HISPANIC,954513.875,170534.046875,40.634711423000056,-74.10713847699996,POINT (-74.10713847699998 40.634711423000056)
194378288,2019-03-06,20:29:00,BROOKLYN,62,0,MULTI DWELL - APT BUILD,False,,,,25-44,M,WHITE,986543.25,157611.984375,40.599292655000056,-73.99174341599996,POINT (-73.99174341599996 40.599292655000056)
204338715,2019-10-28,22:39:00,BROOKLYN,73,0,,False,,,,45-64,M,BLACK,1006601.8125,185143.796875,40.67483370200006,-73.91942109599995,POINT (-73.91942109599995 40.67483370200006)
199401908,2019-07-05,17:20:00,BRONX,41,0,PVT HOUSE,False,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1015346.1875,236366.671875,40.81540114900002,-73.88766002899996,POINT (-73.88766002899996 40.815401149000024)
203980164,2019-10-18,14:43:00,MANHATTAN,32,0,MULTI DWELL - APT BUILD,True,45-64,F,BLACK,45-64,F,WHITE HISPANIC,1000565.0625,234704.203125,40.81087779800004,-73.94106392399993,POINT (-73.94106392399993 40.810877798000035)
205437642,2019-11-20,23:11:00,BRONX,44,0,COMMERCIAL BLDG,True,,,,25-44,M,BLACK,1007188.1875,243232.9375,40.83427204000003,-73.91710900199996,POINT (-73.91710900199996 40.83427204000003)
196582020,2019-04-29,01:36:00,BRONX,44,0,,False,,,,45-64,M,BLACK,1005501.0,245608.0,40.84079511700003,-73.92319851599996,POINT (-73.92319851599996 40.84079511700003)
194817573,2019-03-15,10:19:00,BROOKLYN,75,0,,False,45-64,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,1012359.0,181228.0,40.66406931200004,-73.89868224799993,POINT (-73.89868224799994 40.66406931200004)
206311808,2019-12-10,23:32:00,STATEN ISLAND,122,0,,False,25-44,F,WHITE,18-24,M,WHITE,953154.875,145282.1875,40.565395567000046,-74.11191860399998,POINT (-74.11191860399998 40.56539556700005)
196582021,2019-04-30,00:13:00,BROOKLYN,90,0,MULTI DWELL - APT BUILD,False,,,,18-24,M,WHITE HISPANIC,996318.75,198678.71875,40.71200392300005,-73.95646822999998,POINT (-73.95646822999998 40.712003923000054)
191997175,2019-01-08,00:32:00,BRONX,42,0,,False,18-24,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1010106.0,241483.0,40.82946090600007,-73.90657156199995,POINT (-73.90657156199995 40.829460906000065)
204192601,2019-10-24,21:56:00,BRONX,46,0,,False,,,,25-44,M,BLACK,1008470.5625,251019.703125,40.855640996000034,-73.91244672199997,POINT (-73.91244672199997 40.855640996000034)
197662446,2019-05-26,20:08:00,BROOKLYN,75,0,,False,18-24,M,BLACK,25-44,M,BLACK,1015379.125,182115.21875,40.66649442600004,-73.88779208899997,POINT (-73.88779208899996 40.66649442600004)
198858232,2019-06-23,23:08:00,BRONX,43,0,,False,,,,25-44,M,WHITE HISPANIC,1019719.0,243343.0,40.834532695000064,-73.87182548099997,POINT (-73.87182548099997 40.834532695000064)
198255460,2019-06-07,17:50:00,BROOKLYN,73,0,,False,45-64,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1009650.0,186966.0,40.67982701600005,-73.90842523899995,POINT (-73.90842523899994 40.67982701600005)
200331333,2019-07-27,22:53:00,BROOKLYN,73,0,,False,18-24,M,BLACK,25-44,F,BLACK,1011786.0,178738.0,40.65723661300007,-73.90075779799997,POINT (-73.90075779799997 40.657236613000066)
199314079,2019-07-04,23:22:00,BRONX,46,0,,False,25-44,M,BLACK,25-44,M,BLACK,1008934.0,249674.0,40.851946160000075,-73.91077639999997,POINT (-73.91077639999997 40.85194616000007)
202356982,2019-09-12,20:20:00,BRONX,47,0,,False,,,,25-44,M,WHITE HISPANIC,1023230.4375,262594.09375,40.88735629000007,-73.85902409799996,POINT (-73.85902409799996 40.88735629000007)
197691091,2019-05-27,18:53:00,BROOKLYN,75,0,,False,,,,25-44,M,BLACK,1021254.0,181801.0,40.66560936100007,-73.86661702199996,POINT (-73.86661702199996 40.665609361000065)
191951586,2019-01-06,23:36:00,BROOKLYN,60,2,MULTI DWELL - PUBLIC HOUS,False,,,,25-44,M,BLACK,986480.8125,148625.859375,40.57462754300008,-73.99197121999998,POINT (-73.99197121999998 40.57462754300008)
204294845,2019-10-26,04:00:00,BRONX,48,0,,False,,,,25-44,M,BLACK,1013751.0,247662.0,40.84640903700006,-73.89337329799997,POINT (-73.89337329799997 40.84640903700006)
202770947,2019-09-22,03:40:00,BRONX,45,0,,False,18-24,M,BLACK,18-24,M,WHITE HISPANIC,1028867.625,236931.765625,40.81689422800008,-73.83880736899994,POINT (-73.83880736899994 40.81689422800008)
200994120,2019-08-11,03:40:00,BROOKLYN,75,0,,False,18-24,M,BLACK,18-24,F,BLACK,1011771.875,185617.296875,40.67611878900004,-73.90078062399994,POINT (-73.90078062399994 40.67611878900004)
193938809,2019-02-22,17:44:00,BROOKLYN,70,0,MULTI DWELL - APT BUILD,True,18-24,M,BLACK,<18,M,BLACK,997702.625,171170.015625,40.63649672600008,-73.95153135299995,POINT (-73.95153135299995 40.636496726000075)
200725654,2019-08-05,01:52:00,BROOKLYN,77,0,,False,,,,18-24,M,BLACK,1004964.0,183810.0,40.67117671300008,-73.92532965699996,POINT (-73.92532965699996 40.67117671300008)
206703579,2019-12-19,05:15:00,MANHATTAN,28,0,,False,,,,18-24,M,BLACK HISPANIC,996089.0,231418.0,40.80186520800004,-73.95723931799995,POINT (-73.95723931799995 40.80186520800004)
195303946,2019-03-28,07:45:00,QUEENS,108,0,,False,25-44,M,UNKNOWN,45-64,M,BLACK,1004902.0,211595.0,40.74744008000005,-73.92546794099997,POINT (-73.92546794099998 40.74744008000005)
199134398,2019-06-28,17:35:00,BROOKLYN,73,0,MULTI DWELL - APT BUILD,False,18-24,M,BLACK,25-44,M,BLACK,1008227.9375,183789.34375,40.671111778000075,-73.91356358699994,POINT (-73.91356358699994 40.67111177800007)
197254458,2019-05-15,19:08:00,BRONX,46,0,,False,UNKNOWN,U,UNKNOWN,45-64,M,WHITE HISPANIC,1010606.0,250926.0,40.85537769300004,-73.90472771799993,POINT (-73.90472771799995 40.85537769300004)
202804360,2019-09-23,19:50:00,BROOKLYN,81,0,,False,,,,25-44,M,BLACK,1006290.3125,186730.40625,40.67918936600006,-73.92053889299996,POINT (-73.92053889299996 40.67918936600006)
201147236,2019-08-15,00:26:00,BRONX,41,0,,True,,,,25-44,M,BLACK,1012473.5625,239561.390625,40.82417939100003,-73.89802453599998,POINT (-73.89802453599998 40.82417939100003)
203348698,2019-10-05,21:50:00,MANHATTAN,25,0,,True,,,,25-44,M,WHITE HISPANIC,999296.25,230861.953125,40.80033413100006,-73.94565606899994,POINT (-73.94565606899994 40.80033413100006)
193417904,2019-02-08,17:00:00,BRONX,40,0,,True,<18,M,WHITE HISPANIC,18-24,M,BLACK,1010201.0,237368.0,40.81816612400007,-73.90624419799997,POINT (-73.90624419799997 40.81816612400007)
200994114,2019-08-11,04:20:00,BROOKLYN,75,0,,False,,,,25-44,F,WHITE HISPANIC,1019671.25,180297.234375,40.66148833400007,-73.87233008599996,POINT (-73.87233008599998 40.66148833400007)
198760074,2019-06-20,17:43:00,BROOKLYN,63,0,,False,18-24,M,BLACK,25-44,M,BLACK,1001310.8125,166450.078125,40.623535280000056,-73.93854291199993,POINT (-73.93854291199995 40.623535280000056)
196043547,2019-04-15,08:34:00,QUEENS,113,0,,False,25-44,M,UNKNOWN,25-44,M,BLACK HISPANIC,1043652.0,190369.0,40.68900458000007,-73.78580605399996,POINT (-73.78580605399998 40.68900458000007)
197953463,2019-05-31,15:55:00,BROOKLYN,79,0,,False,25-44,M,BLACK HISPANIC,25-44,M,BLACK,1001329.0625,187143.4375,40.68033400500008,-73.93842477199996,POINT (-73.93842477199996 40.68033400500008)
194626069,2019-03-12,08:21:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,False,,,,45-64,F,BLACK,1006025.5625,185468.890625,40.67572744700004,-73.92149747899998,POINT (-73.92149747899998 40.67572744700004)
195102364,2019-03-23,05:44:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,18-24,M,WHITE HISPANIC,999024.8125,193414.09375,40.69754966200002,-73.94671873799997,POINT (-73.94671873799996 40.69754966200003)
192301917,2019-01-14,11:55:00,BROOKLYN,75,0,PVT HOUSE,False,25-44,M,BLACK,25-44,M,BLACK,1015806.1875,183889.328125,40.67136244500006,-73.88624437899993,POINT (-73.88624437899995 40.67136244500006)
197660699,2019-05-26,14:00:00,BROOKLYN,77,0,,False,,,,25-44,M,BLACK,1004127.0,182891.0,40.668656183000046,-73.92834966199996,POINT (-73.92834966199996 40.66865618300005)
197381376,2019-05-19,18:37:00,QUEENS,103,0,,False,,,,25-44,M,BLACK,1044315.125,193134.609375,40.69659104200008,-73.78339026799993,POINT (-73.78339026799995 40.69659104200009)
198552995,2019-06-14,15:57:00,BROOKLYN,73,0,,False,,,,25-44,M,BLACK,1005740.0625,182008.84375,40.66623109200003,-73.92253777599996,POINT (-73.92253777599997 40.66623109200003)
197534775,2019-05-23,00:20:00,BRONX,42,0,,False,,,,25-44,M,BLACK,1014874.75,244467.25,40.83763656000008,-73.88932621799995,POINT (-73.88932621799995 40.83763656000008)
203207193,2019-10-02,13:26:00,BROOKLYN,79,0,,False,<18,M,BLACK,18-24,M,BLACK,1001139.3125,192774.90625,40.69579145800003,-73.93909477899997,POINT (-73.93909477899996 40.69579145800003)
198552502,2019-06-15,04:14:00,MANHATTAN,32,0,,True,<18,M,BLACK,25-44,M,BLACK,999487.9375,235745.75,40.81373847700007,-73.94495263199997,POINT (-73.94495263199997 40.81373847700007)
200056615,2019-07-20,05:00:00,QUEENS,114,2,MULTI DWELL - PUBLIC HOUS,False,,,,45-64,M,WHITE HISPANIC,1009077.0625,214329.359375,40.754934468000044,-73.91038996599997,POINT (-73.91038996599997 40.754934468000044)
199742305,2019-07-13,00:43:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,25-44,M,WHITE HISPANIC,999154.75,226675.703125,40.78884424900008,-73.94617644199997,POINT (-73.94617644199997 40.78884424900008)
204192600,2019-10-24,00:52:00,STATEN ISLAND,121,0,PVT HOUSE,True,25-44,M,BLACK,25-44,F,BLACK,938149.25,171781.125,40.63806432600006,-74.16610740199997,POINT (-74.16610740199997 40.63806432600006)
194032590,2019-02-26,16:23:00,BROOKLYN,60,0,,False,<18,M,BLACK,18-24,F,WHITE HISPANIC,989383.0,149489.0,40.57699549000006,-73.98152360899996,POINT (-73.98152360899996 40.57699549000006)
206090803,2019-12-05,14:15:00,BRONX,42,0,,False,18-24,M,WHITE HISPANIC,65+,M,BLACK,1008050.875,239451.71875,40.82389139600008,-73.91400489699998,POINT (-73.91400489699998 40.82389139600008)
193418290,2019-02-10,04:40:00,MANHATTAN,34,0,,False,,,,25-44,M,BLACK HISPANIC,1007515.0,256198.0,40.86985642300005,-73.91588299999995,POINT (-73.91588299999995 40.869856423000044)
197475508,2019-05-21,22:22:00,BROOKLYN,77,1,,False,<18,M,BLACK,45-64,F,WHITE,995908.0,183618.0,40.67066627200006,-73.95797590799998,POINT (-73.95797590799998 40.67066627200006)
200209679,2019-07-24,19:56:00,BRONX,44,0,,False,,,,45-64,M,BLACK,1006671.75,241120.15625,40.828474390000046,-73.91898232799997,POINT (-73.91898232799997 40.82847439000005)
200331333,2019-07-27,22:53:00,BROOKLYN,73,0,,True,18-24,M,BLACK,18-24,F,BLACK,1011786.0,178738.0,40.65723661300007,-73.90075779799997,POINT (-73.90075779799997 40.657236613000066)
199742306,2019-07-12,22:35:00,QUEENS,113,0,,False,<18,M,BLACK,65+,F,BLACK,1044480.4375,188538.765625,40.68397542200006,-73.78283519599995,POINT (-73.78283519599995 40.68397542200006)
193939355,2019-02-24,00:10:00,BROOKLYN,73,0,,False,,,,<18,F,BLACK,1009526.0,183374.0,40.66996814200007,-73.90888577399994,POINT (-73.90888577399994 40.66996814200007)
206032523,2019-12-04,23:12:00,BROOKLYN,67,0,MULTI DWELL - APT BUILD,False,18-24,M,BLACK,45-64,F,BLACK,999389.9375,177144.609375,40.65289297500004,-73.94543852399994,POINT (-73.94543852399994 40.65289297500004)
191790873,2019-01-02,13:34:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,False,,,,25-44,M,WHITE HISPANIC,999653.0,193642.296875,40.69817495500007,-73.94445277099999,POINT (-73.94445277099999 40.69817495500007)
206311808,2019-12-10,23:32:00,STATEN ISLAND,122,0,,False,18-24,F,WHITE HISPANIC,18-24,M,WHITE,953154.875,145282.1875,40.565395567000046,-74.11191860399998,POINT (-74.11191860399998 40.56539556700005)
202562770,2019-09-17,22:37:00,BRONX,44,2,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,25-44,M,BLACK,1007174.4375,239542.765625,40.82414361300005,-73.91717129999995,POINT (-73.91717129999995 40.82414361300005)
195604251,2019-04-04,21:10:00,QUEENS,105,0,,False,,,,25-44,M,ASIAN / PACIFIC ISLANDER,1057778.25,200148.625,40.71574115900006,-73.734762258,POINT (-73.73476225799999 40.71574115900006)
198255461,2019-06-07,22:25:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,False,,,,18-24,F,BLACK,999381.875,190050.90625,40.68831788700004,-73.94543861099999,POINT (-73.94543861099999 40.68831788700004)
204192603,2019-10-24,19:43:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,False,,,,18-24,M,BLACK,1022077.5,183185.3125,40.66940550700008,-73.86364087499999,POINT (-73.86364087499999 40.66940550700008)
